REST_KEY,Rest Coop,Reporting Day,Daypart Name,Daypart Description,Daypart Sales $,Daypart Transaction Qty
5357,SEA/TCA WA CP-0024,2/1/10,Evening,9PM - Close,95.91,19
5357,SEA/TCA WA CP-0024,2/1/10,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,2/1/10,Lunch,11AM -  2PM,1618.89,313
5357,SEA/TCA WA CP-0024,2/1/10,Morning,Open - 11AM,1367.53,332
5357,SEA/TCA WA CP-0024,2/1/10,Regular Menu,10:30AM (11AM weekend) - Close,3363.75,646
5357,SEA/TCA WA CP-0024,2/1/10,Total Day,All hours,4594.49,945
5357,SEA/TCA WA CP-0024,1/1/11,After 4PM,4PM - Close,718.7,107
5357,SEA/TCA WA CP-0024,1/1/11,Afternoon,2PM - 4PM,411.4,47
5357,SEA/TCA WA CP-0024,1/1/11,Breakfast,Open - 10:30AM (11AM weekend),227.51,39
5357,SEA/TCA WA CP-0024,1/1/11,Dinner,4PM - 9PM,620.17,91
5357,SEA/TCA WA CP-0024,1/1/11,Evening,9PM - Close,98.53,16
5357,SEA/TCA WA CP-0024,1/1/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/1/11,Lunch,11AM -  2PM,495.62,83
5357,SEA/TCA WA CP-0024,1/1/11,Morning,Open - 11AM,227.51,39
5357,SEA/TCA WA CP-0024,1/1/11,Regular Menu,10:30AM (11AM weekend) - Close,1625.72,237
5357,SEA/TCA WA CP-0024,1/1/11,Total Day,All hours,1853.23,276
5357,SEA/TCA WA CP-0024,1/2/11,After 4PM,4PM - Close,1160.33,163
5357,SEA/TCA WA CP-0024,1/2/11,Afternoon,2PM - 4PM,649.32,91
5357,SEA/TCA WA CP-0024,1/2/11,Breakfast,Open - 10:30AM (11AM weekend),690.5,118
5357,SEA/TCA WA CP-0024,1/2/11,Dinner,4PM - 9PM,719.99,102
5357,SEA/TCA WA CP-0024,1/2/11,Evening,9PM - Close,440.34,61
5357,SEA/TCA WA CP-0024,1/2/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/2/11,Lunch,11AM -  2PM,658.24,103
5357,SEA/TCA WA CP-0024,1/2/11,Morning,Open - 11AM,690.5,118
5357,SEA/TCA WA CP-0024,1/2/11,Regular Menu,10:30AM (11AM weekend) - Close,2467.89,357
5357,SEA/TCA WA CP-0024,1/2/11,Total Day,All hours,3158.39,475
5357,SEA/TCA WA CP-0024,1/3/11,After 4PM,4PM - Close,862.49,162
5357,SEA/TCA WA CP-0024,1/3/11,Afternoon,2PM - 4PM,659.53,118
5357,SEA/TCA WA CP-0024,1/3/11,Breakfast,Open - 10:30AM (11AM weekend),1211.01,304
5357,SEA/TCA WA CP-0024,1/3/11,Dinner,4PM - 9PM,760.81,141
5357,SEA/TCA WA CP-0024,1/3/11,Evening,9PM - Close,101.68,21
5357,SEA/TCA WA CP-0024,1/3/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/3/11,Lunch,11AM -  2PM,1893.54,322
5357,SEA/TCA WA CP-0024,1/3/11,Morning,Open - 11AM,1344.36,329
5357,SEA/TCA WA CP-0024,1/3/11,Regular Menu,10:30AM (11AM weekend) - Close,3548.91,627
5357,SEA/TCA WA CP-0024,1/3/11,Total Day,All hours,4759.92,931
5357,SEA/TCA WA CP-0024,1/4/11,After 4PM,4PM - Close,1055,186
5357,SEA/TCA WA CP-0024,1/4/11,Afternoon,2PM - 4PM,665.84,128
5357,SEA/TCA WA CP-0024,1/4/11,Breakfast,Open - 10:30AM (11AM weekend),1355.3,319
5357,SEA/TCA WA CP-0024,1/4/11,Dinner,4PM - 9PM,880.07,155
5357,SEA/TCA WA CP-0024,1/4/11,Evening,9PM - Close,174.93,31
5357,SEA/TCA WA CP-0024,1/4/11,Late Night,11PM - 5AM,8.95,1
5357,SEA/TCA WA CP-0024,1/4/11,Lunch,11AM -  2PM,1674.43,312
5357,SEA/TCA WA CP-0024,1/4/11,Morning,Open - 11AM,1529.06,356
5357,SEA/TCA WA CP-0024,1/4/11,Regular Menu,10:30AM (11AM weekend) - Close,3569.03,663
5357,SEA/TCA WA CP-0024,1/4/11,Total Day,All hours,4924.33,982
5357,SEA/TCA WA CP-0024,1/5/11,After 4PM,4PM - Close,1220.43,209
5357,SEA/TCA WA CP-0024,1/5/11,Afternoon,2PM - 4PM,496.32,103
5357,SEA/TCA WA CP-0024,1/5/11,Breakfast,Open - 10:30AM (11AM weekend),1348.5,320
5357,SEA/TCA WA CP-0024,1/5/11,Dinner,4PM - 9PM,1018.04,177
5357,SEA/TCA WA CP-0024,1/5/11,Evening,9PM - Close,202.39,32
5357,SEA/TCA WA CP-0024,1/5/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/5/11,Lunch,11AM -  2PM,1869.43,334
5357,SEA/TCA WA CP-0024,1/5/11,Morning,Open - 11AM,1512.33,353
5357,SEA/TCA WA CP-0024,1/5/11,Regular Menu,10:30AM (11AM weekend) - Close,3750.01,679
5357,SEA/TCA WA CP-0024,1/5/11,Total Day,All hours,5098.51,999
5357,SEA/TCA WA CP-0024,1/6/11,After 4PM,4PM - Close,1172.75,220
5357,SEA/TCA WA CP-0024,1/6/11,Afternoon,2PM - 4PM,497.26,107
5357,SEA/TCA WA CP-0024,1/6/11,Breakfast,Open - 10:30AM (11AM weekend),1477.78,333
5357,SEA/TCA WA CP-0024,1/6/11,Dinner,4PM - 9PM,925.94,172
5357,SEA/TCA WA CP-0024,1/6/11,Evening,9PM - Close,246.81,48
5357,SEA/TCA WA CP-0024,1/6/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/6/11,Lunch,11AM -  2PM,1972.52,354
5357,SEA/TCA WA CP-0024,1/6/11,Morning,Open - 11AM,1635.47,368
5357,SEA/TCA WA CP-0024,1/6/11,Regular Menu,10:30AM (11AM weekend) - Close,3800.22,716
5357,SEA/TCA WA CP-0024,1/6/11,Total Day,All hours,5278,1049
5357,SEA/TCA WA CP-0024,1/7/11,After 4PM,4PM - Close,1283.67,201
5357,SEA/TCA WA CP-0024,1/7/11,Afternoon,2PM - 4PM,550.71,117
5357,SEA/TCA WA CP-0024,1/7/11,Breakfast,Open - 10:30AM (11AM weekend),1542.86,360
5357,SEA/TCA WA CP-0024,1/7/11,Dinner,4PM - 9PM,954.22,156
5357,SEA/TCA WA CP-0024,1/7/11,Evening,9PM - Close,329.45,45
5357,SEA/TCA WA CP-0024,1/7/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/7/11,Lunch,11AM -  2PM,2038.39,340
5357,SEA/TCA WA CP-0024,1/7/11,Morning,Open - 11AM,1718.2,397
5357,SEA/TCA WA CP-0024,1/7/11,Regular Menu,10:30AM (11AM weekend) - Close,4048.11,695
5357,SEA/TCA WA CP-0024,1/7/11,Total Day,All hours,5590.97,1055
5357,SEA/TCA WA CP-0024,1/8/11,After 4PM,4PM - Close,1058.7,176
5357,SEA/TCA WA CP-0024,1/8/11,Afternoon,2PM - 4PM,451.74,82
5357,SEA/TCA WA CP-0024,1/8/11,Breakfast,Open - 10:30AM (11AM weekend),1442.38,282
5357,SEA/TCA WA CP-0024,1/8/11,Dinner,4PM - 9PM,922.4,153
5357,SEA/TCA WA CP-0024,1/8/11,Evening,9PM - Close,136.3,23
5357,SEA/TCA WA CP-0024,1/8/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/8/11,Lunch,11AM -  2PM,1087.7,165
5357,SEA/TCA WA CP-0024,1/8/11,Morning,Open - 11AM,1442.38,282
5357,SEA/TCA WA CP-0024,1/8/11,Regular Menu,10:30AM (11AM weekend) - Close,2598.14,423
5357,SEA/TCA WA CP-0024,1/8/11,Total Day,All hours,4040.52,705
5357,SEA/TCA WA CP-0024,1/9/11,After 4PM,4PM - Close,662.02,109
5357,SEA/TCA WA CP-0024,1/9/11,Afternoon,2PM - 4PM,329.46,71
5357,SEA/TCA WA CP-0024,1/9/11,Breakfast,Open - 10:30AM (11AM weekend),707.75,128
5357,SEA/TCA WA CP-0024,1/9/11,Dinner,4PM - 9PM,568.83,90
5357,SEA/TCA WA CP-0024,1/9/11,Evening,9PM - Close,93.19,19
5357,SEA/TCA WA CP-0024,1/9/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/9/11,Lunch,11AM -  2PM,865.32,143
5357,SEA/TCA WA CP-0024,1/9/11,Morning,Open - 11AM,707.75,128
5357,SEA/TCA WA CP-0024,1/9/11,Regular Menu,10:30AM (11AM weekend) - Close,1856.8,323
5357,SEA/TCA WA CP-0024,1/9/11,Total Day,All hours,2564.55,451
5357,SEA/TCA WA CP-0024,1/10/11,After 4PM,4PM - Close,980.2,196
5357,SEA/TCA WA CP-0024,1/10/11,Afternoon,2PM - 4PM,490.3,92
5357,SEA/TCA WA CP-0024,1/10/11,Breakfast,Open - 10:30AM (11AM weekend),1292.94,312
5357,SEA/TCA WA CP-0024,1/10/11,Dinner,4PM - 9PM,791.12,155
5357,SEA/TCA WA CP-0024,1/10/11,Evening,9PM - Close,189.08,41
5357,SEA/TCA WA CP-0024,1/10/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/10/11,Lunch,11AM -  2PM,1804.18,344
5357,SEA/TCA WA CP-0024,1/10/11,Morning,Open - 11AM,1413.92,339
5357,SEA/TCA WA CP-0024,1/10/11,Regular Menu,10:30AM (11AM weekend) - Close,3395.66,659
5357,SEA/TCA WA CP-0024,1/10/11,Total Day,All hours,4688.6,971
5357,SEA/TCA WA CP-0024,1/11/11,After 4PM,4PM - Close,1001.63,177
5357,SEA/TCA WA CP-0024,1/11/11,Afternoon,2PM - 4PM,738.83,141
5357,SEA/TCA WA CP-0024,1/11/11,Breakfast,Open - 10:30AM (11AM weekend),1406.5,338
5357,SEA/TCA WA CP-0024,1/11/11,Dinner,4PM - 9PM,893.37,159
5357,SEA/TCA WA CP-0024,1/11/11,Evening,9PM - Close,108.26,18
5357,SEA/TCA WA CP-0024,1/11/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/11/11,Lunch,11AM -  2PM,1697.55,325
5357,SEA/TCA WA CP-0024,1/11/11,Morning,Open - 11AM,1652.72,388
5357,SEA/TCA WA CP-0024,1/11/11,Regular Menu,10:30AM (11AM weekend) - Close,3684.23,693
5357,SEA/TCA WA CP-0024,1/11/11,Total Day,All hours,5090.73,1031
5357,SEA/TCA WA CP-0024,1/12/11,After 4PM,4PM - Close,1054.96,190
5357,SEA/TCA WA CP-0024,1/12/11,Afternoon,2PM - 4PM,495.91,93
5357,SEA/TCA WA CP-0024,1/12/11,Breakfast,Open - 10:30AM (11AM weekend),1569.66,345
5357,SEA/TCA WA CP-0024,1/12/11,Dinner,4PM - 9PM,873.39,156
5357,SEA/TCA WA CP-0024,1/12/11,Evening,9PM - Close,181.57,34
5357,SEA/TCA WA CP-0024,1/12/11,Late Night,11PM - 5AM,12.78,1
5357,SEA/TCA WA CP-0024,1/12/11,Lunch,11AM -  2PM,1853.74,322
5357,SEA/TCA WA CP-0024,1/12/11,Morning,Open - 11AM,1659.28,370
5357,SEA/TCA WA CP-0024,1/12/11,Regular Menu,10:30AM (11AM weekend) - Close,3494.23,630
5357,SEA/TCA WA CP-0024,1/12/11,Total Day,All hours,5063.89,975
5357,SEA/TCA WA CP-0024,1/13/11,After 4PM,4PM - Close,1404.76,239
5357,SEA/TCA WA CP-0024,1/13/11,Afternoon,2PM - 4PM,500.26,115
5357,SEA/TCA WA CP-0024,1/13/11,Breakfast,Open - 10:30AM (11AM weekend),1417.3,334
5357,SEA/TCA WA CP-0024,1/13/11,Dinner,4PM - 9PM,1059,183
5357,SEA/TCA WA CP-0024,1/13/11,Evening,9PM - Close,345.76,56
5357,SEA/TCA WA CP-0024,1/13/11,Late Night,11PM - 5AM,1,1
5357,SEA/TCA WA CP-0024,1/13/11,Lunch,11AM -  2PM,1907.84,338
5357,SEA/TCA WA CP-0024,1/13/11,Morning,Open - 11AM,1560.95,363
5357,SEA/TCA WA CP-0024,1/13/11,Regular Menu,10:30AM (11AM weekend) - Close,3956.51,721
5357,SEA/TCA WA CP-0024,1/13/11,Total Day,All hours,5373.81,1055
5357,SEA/TCA WA CP-0024,1/14/11,After 4PM,4PM - Close,1289.86,212
5357,SEA/TCA WA CP-0024,1/14/11,Afternoon,2PM - 4PM,572.84,124
5357,SEA/TCA WA CP-0024,1/14/11,Breakfast,Open - 10:30AM (11AM weekend),1636.49,367
5357,SEA/TCA WA CP-0024,1/14/11,Dinner,4PM - 9PM,1041.61,170
5357,SEA/TCA WA CP-0024,1/14/11,Evening,9PM - Close,248.25,42
5357,SEA/TCA WA CP-0024,1/14/11,Late Night,11PM - 5AM,17.48,3
5357,SEA/TCA WA CP-0024,1/14/11,Lunch,11AM -  2PM,2024.14,364
5357,SEA/TCA WA CP-0024,1/14/11,Morning,Open - 11AM,1802.85,397
5357,SEA/TCA WA CP-0024,1/14/11,Regular Menu,10:30AM (11AM weekend) - Close,4053.2,730
5357,SEA/TCA WA CP-0024,1/14/11,Total Day,All hours,5689.69,1097
5357,SEA/TCA WA CP-0024,1/15/11,After 4PM,4PM - Close,972.96,160
5357,SEA/TCA WA CP-0024,1/15/11,Afternoon,2PM - 4PM,517.63,88
5357,SEA/TCA WA CP-0024,1/15/11,Breakfast,Open - 10:30AM (11AM weekend),1180.13,233
5357,SEA/TCA WA CP-0024,1/15/11,Dinner,4PM - 9PM,751.21,116
5357,SEA/TCA WA CP-0024,1/15/11,Evening,9PM - Close,221.75,44
5357,SEA/TCA WA CP-0024,1/15/11,Late Night,11PM - 5AM,1.09,1
5357,SEA/TCA WA CP-0024,1/15/11,Lunch,11AM -  2PM,1059.23,168
5357,SEA/TCA WA CP-0024,1/15/11,Morning,Open - 11AM,1180.13,233
5357,SEA/TCA WA CP-0024,1/15/11,Regular Menu,10:30AM (11AM weekend) - Close,2549.82,416
5357,SEA/TCA WA CP-0024,1/15/11,Total Day,All hours,3729.95,649
5357,SEA/TCA WA CP-0024,1/16/11,After 4PM,4PM - Close,827.95,127
5357,SEA/TCA WA CP-0024,1/16/11,Afternoon,2PM - 4PM,373.95,64
5357,SEA/TCA WA CP-0024,1/16/11,Breakfast,Open - 10:30AM (11AM weekend),697.35,128
5357,SEA/TCA WA CP-0024,1/16/11,Dinner,4PM - 9PM,749.42,110
5357,SEA/TCA WA CP-0024,1/16/11,Evening,9PM - Close,78.53,17
5357,SEA/TCA WA CP-0024,1/16/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/16/11,Lunch,11AM -  2PM,773.59,117
5357,SEA/TCA WA CP-0024,1/16/11,Morning,Open - 11AM,697.35,128
5357,SEA/TCA WA CP-0024,1/16/11,Regular Menu,10:30AM (11AM weekend) - Close,1975.49,308
5357,SEA/TCA WA CP-0024,1/16/11,Total Day,All hours,2672.84,436
5357,SEA/TCA WA CP-0024,1/17/11,After 4PM,4PM - Close,823.09,148
5357,SEA/TCA WA CP-0024,1/17/11,Afternoon,2PM - 4PM,723.48,122
5357,SEA/TCA WA CP-0024,1/17/11,Breakfast,Open - 10:30AM (11AM weekend),1115.04,253
5357,SEA/TCA WA CP-0024,1/17/11,Dinner,4PM - 9PM,669.29,115
5357,SEA/TCA WA CP-0024,1/17/11,Evening,9PM - Close,153.8,33
5357,SEA/TCA WA CP-0024,1/17/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/17/11,Lunch,11AM -  2PM,1445.61,273
5357,SEA/TCA WA CP-0024,1/17/11,Morning,Open - 11AM,1255.72,285
5357,SEA/TCA WA CP-0024,1/17/11,Regular Menu,10:30AM (11AM weekend) - Close,3132.86,575
5357,SEA/TCA WA CP-0024,1/17/11,Total Day,All hours,4247.9,828
5357,SEA/TCA WA CP-0024,1/18/11,After 4PM,4PM - Close,1133.88,211
5357,SEA/TCA WA CP-0024,1/18/11,Afternoon,2PM - 4PM,516.65,114
5357,SEA/TCA WA CP-0024,1/18/11,Breakfast,Open - 10:30AM (11AM weekend),1270.54,326
5357,SEA/TCA WA CP-0024,1/18/11,Dinner,4PM - 9PM,974.84,184
5357,SEA/TCA WA CP-0024,1/18/11,Evening,9PM - Close,159.04,27
5357,SEA/TCA WA CP-0024,1/18/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/18/11,Lunch,11AM -  2PM,1720.07,345
5357,SEA/TCA WA CP-0024,1/18/11,Morning,Open - 11AM,1439.49,358
5357,SEA/TCA WA CP-0024,1/18/11,Regular Menu,10:30AM (11AM weekend) - Close,3539.55,702
5357,SEA/TCA WA CP-0024,1/18/11,Total Day,All hours,4810.09,1028
5357,SEA/TCA WA CP-0024,1/19/11,After 4PM,4PM - Close,1078.29,190
5357,SEA/TCA WA CP-0024,1/19/11,Afternoon,2PM - 4PM,557.47,114
5357,SEA/TCA WA CP-0024,1/19/11,Breakfast,Open - 10:30AM (11AM weekend),1455.62,353
5357,SEA/TCA WA CP-0024,1/19/11,Dinner,4PM - 9PM,815.99,147
5357,SEA/TCA WA CP-0024,1/19/11,Evening,9PM - Close,262.3,43
5357,SEA/TCA WA CP-0024,1/19/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/19/11,Lunch,11AM -  2PM,1787.27,329
5357,SEA/TCA WA CP-0024,1/19/11,Morning,Open - 11AM,1577.71,377
5357,SEA/TCA WA CP-0024,1/19/11,Regular Menu,10:30AM (11AM weekend) - Close,3545.12,657
5357,SEA/TCA WA CP-0024,1/19/11,Total Day,All hours,5000.74,1010
5357,SEA/TCA WA CP-0024,1/20/11,After 4PM,4PM - Close,1228.48,218
5357,SEA/TCA WA CP-0024,1/20/11,Afternoon,2PM - 4PM,585.6,121
5357,SEA/TCA WA CP-0024,1/20/11,Breakfast,Open - 10:30AM (11AM weekend),1546.63,371
5357,SEA/TCA WA CP-0024,1/20/11,Dinner,4PM - 9PM,996.37,172
5357,SEA/TCA WA CP-0024,1/20/11,Evening,9PM - Close,232.11,46
5357,SEA/TCA WA CP-0024,1/20/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/20/11,Lunch,11AM -  2PM,1846.71,340
5357,SEA/TCA WA CP-0024,1/20/11,Morning,Open - 11AM,1679.74,397
5357,SEA/TCA WA CP-0024,1/20/11,Regular Menu,10:30AM (11AM weekend) - Close,3793.9,705
5357,SEA/TCA WA CP-0024,1/20/11,Total Day,All hours,5340.53,1076
5357,SEA/TCA WA CP-0024,1/21/11,After 4PM,4PM - Close,1346.04,215
5357,SEA/TCA WA CP-0024,1/21/11,Afternoon,2PM - 4PM,620.4,125
5357,SEA/TCA WA CP-0024,1/21/11,Breakfast,Open - 10:30AM (11AM weekend),1711.69,382
5357,SEA/TCA WA CP-0024,1/21/11,Dinner,4PM - 9PM,982.81,163
5357,SEA/TCA WA CP-0024,1/21/11,Evening,9PM - Close,363.23,52
5357,SEA/TCA WA CP-0024,1/21/11,Late Night,11PM - 5AM,2.58,1
5357,SEA/TCA WA CP-0024,1/21/11,Lunch,11AM -  2PM,1889.45,331
5357,SEA/TCA WA CP-0024,1/21/11,Morning,Open - 11AM,1857.13,413
5357,SEA/TCA WA CP-0024,1/21/11,Regular Menu,10:30AM (11AM weekend) - Close,4001.33,702
5357,SEA/TCA WA CP-0024,1/21/11,Total Day,All hours,5713.02,1084
5357,SEA/TCA WA CP-0024,1/22/11,After 4PM,4PM - Close,1024.6,168
5357,SEA/TCA WA CP-0024,1/22/11,Afternoon,2PM - 4PM,525.18,97
5357,SEA/TCA WA CP-0024,1/22/11,Breakfast,Open - 10:30AM (11AM weekend),1284.65,247
5357,SEA/TCA WA CP-0024,1/22/11,Dinner,4PM - 9PM,828.95,135
5357,SEA/TCA WA CP-0024,1/22/11,Evening,9PM - Close,195.65,33
5357,SEA/TCA WA CP-0024,1/22/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/22/11,Lunch,11AM -  2PM,1224.99,192
5357,SEA/TCA WA CP-0024,1/22/11,Morning,Open - 11AM,1284.65,247
5357,SEA/TCA WA CP-0024,1/22/11,Regular Menu,10:30AM (11AM weekend) - Close,2774.77,457
5357,SEA/TCA WA CP-0024,1/22/11,Total Day,All hours,4059.42,704
5357,SEA/TCA WA CP-0024,1/23/11,After 4PM,4PM - Close,887.54,138
5357,SEA/TCA WA CP-0024,1/23/11,Afternoon,2PM - 4PM,268.82,57
5357,SEA/TCA WA CP-0024,1/23/11,Breakfast,Open - 10:30AM (11AM weekend),668.6,130
5357,SEA/TCA WA CP-0024,1/23/11,Dinner,4PM - 9PM,808.1,122
5357,SEA/TCA WA CP-0024,1/23/11,Evening,9PM - Close,79.44,16
5357,SEA/TCA WA CP-0024,1/23/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/23/11,Lunch,11AM -  2PM,589.25,112
5357,SEA/TCA WA CP-0024,1/23/11,Morning,Open - 11AM,668.6,130
5357,SEA/TCA WA CP-0024,1/23/11,Regular Menu,10:30AM (11AM weekend) - Close,1745.61,307
5357,SEA/TCA WA CP-0024,1/23/11,Total Day,All hours,2414.21,437
5357,SEA/TCA WA CP-0024,1/25/11,After 4PM,4PM - Close,1068.05,216
5357,SEA/TCA WA CP-0024,1/25/11,Afternoon,2PM - 4PM,547.14,115
5357,SEA/TCA WA CP-0024,1/25/11,Breakfast,Open - 10:30AM (11AM weekend),953.09,241
5357,SEA/TCA WA CP-0024,1/25/11,Dinner,4PM - 9PM,881.6,181
5357,SEA/TCA WA CP-0024,1/25/11,Evening,9PM - Close,186.45,35
5357,SEA/TCA WA CP-0024,1/25/11,Late Night,11PM - 5AM,0,0
5357,SEA/TCA WA CP-0024,1/25/11,Lunch,11AM -  2PM,1753.06,325
5357,SEA/TCA WA CP-0024,1/25/11,Morning,Open - 11AM,1109.88,272
5357,SEA/TCA WA CP-0024,1/25/11,Regular Menu,10:30AM (11AM weekend) - Close,3525.04,687
5357,SEA/TCA WA CP-0024,1/25/11,Total Day,All hours,4478.13,928
5357,SEA/TCA WA CP-0024,1/26/11,After 4PM,4PM - Close,1037.17,194
5357,SEA/TCA WA CP-0024,1/26/11,Afternoon,2PM - 4PM,587.21,108
5357,SEA/TCA WA CP-0024,1/26/11,Breakfast,Open - 10:30AM (11AM weekend),1495.6,370
5357,SEA/TCA WA CP-0024,1/26/11,Dinner,4PM - 9PM,865.37,165
5357,SEA/TCA WA CP-0024,1/26/11,Evening,9PM - Close,171.8,29
5357,SEA/TCA WA CP-0024,1/26/11,Late Night,11PM - 5AM,13.86,3
5357,SEA/TCA WA CP-0024,1/26/11,Lunch,11AM -  2PM,1795.14,340
5357,SEA/TCA WA CP-0024,1/26/11,Morning,Open - 11AM,1612.15,388
5357,SEA/TCA WA CP-0024,1/26/11,Regular Menu,10:30AM (11AM weekend) - Close,3536.07,660
5357,SEA/TCA WA CP-0024,1/26/11,Total Day,All hours,5031.67,1030
5357,SEA/TCA WA CP-0024,1/27/11,After 4PM,4PM - Close,1407.37,241
5357,SEA/TCA WA CP-0024,1/27/11,Afternoon,2PM - 4PM,611.36,111
5357,SEA/TCA WA CP-0024,1/27/11,Breakfast,Open - 10:30AM (11AM weekend),1478.64,369
5357,SEA/TCA WA CP-0024,1/27/11,Dinner,4PM - 9PM,1169.32,200
5357,SEA/TCA WA CP-0024,1/27/11,Evening,9PM - Close,238.05,41
5357,SEA/TCA WA CP-0024,1/27/11,Late Night,11PM - 5AM,7.66,1
5357,SEA/TCA WA CP-0024,1/27/11,Lunch,11AM -  2PM,1997.05,361
5357,SEA/TCA WA CP-0024,1/27/11,Morning,Open - 11AM,1599.61,400
5357,SEA/TCA WA CP-0024,1/27/11,Regular Menu,10:30AM (11AM weekend) - Close,4136.75,744
5357,SEA/TCA WA CP-0024,1/27/11,Total Day,All hours,5615.39,1113
5357,SEA/TCA WA CP-0024,1/28/11,After 4PM,4PM - Close,1292.68,205
5357,SEA/TCA WA CP-0024,1/28/11,Afternoon,2PM - 4PM,669.05,125
5357,SEA/TCA WA CP-0024,1/28/11,Breakfast,Open - 10:30AM (11AM weekend),1632.62,380
5357,SEA/TCA WA CP-0024,1/28/11,Dinner,4PM - 9PM,1044.48,162
5357,SEA/TCA WA CP-0024,1/28/11,Evening,9PM - Close,248.2,43
5357,SEA/TCA WA CP-0024,1/28/11,Late Night,11PM - 5AM,2.89,1
5357,SEA/TCA WA CP-0024,1/28/11,Lunch,11AM -  2PM,1967.88,320
5357,SEA/TCA WA CP-0024,1/28/11,Morning,Open - 11AM,1786.46,412
5357,SEA/TCA WA CP-0024,1/28/11,Regular Menu,10:30AM (11AM weekend) - Close,4083.45,682
5357,SEA/TCA WA CP-0024,1/28/11,Total Day,All hours,5716.07,1062
5357,SEA/TCA WA CP-0024,1/29/11,After 4PM,4PM - Close,1169.33,183
5357,SEA/TCA WA CP-0024,1/29/11,Afternoon,2PM - 4PM,568,88
5357,SEA/TCA WA CP-0024,1/29/11,Breakfast,Open - 10:30AM (11AM weekend),1326.21,262
5357,SEA/TCA WA CP-0024,1/29/11,Dinner,4PM - 9PM,877.93,140
5357,SEA/TCA WA CP-0024,1/29/11,Evening,9PM - Close,291.4,43
5357,SEA/TCA WA CP-0024,1/29/11,Late Night,11PM - 5AM,10.68,2
5357,SEA/TCA WA CP-0024,1/29/11,Lunch,11AM -  2PM,1007.61,154
5357,SEA/TCA WA CP-0024,1/29/11,Morning,Open - 11AM,1326.21,262
5357,SEA/TCA WA CP-0024,1/29/11,Regular Menu,10:30AM (11AM weekend) - Close,2744.94,425
5357,SEA/TCA WA CP-0024,1/29/11,Total Day,All hours,4071.15,687
5357,SEA/TCA WA CP-0024,1/30/11,After 4PM,4PM - Close,909.84,153
5357,SEA/TCA WA CP-0024,1/30/11,Afternoon,2PM - 4PM,497.81,80
5357,SEA/TCA WA CP-0024,1/30/11,Breakfast,Open - 10:30AM (11AM weekend),791.86,158
5357,SEA/TCA WA CP-0024,1/30/11,Dinner,4PM - 9PM,737.09,122
5357,SEA/TCA WA CP-0024,1/30/11,Evening,9PM - Close,172.75,31
5357,SEA/TCA WA CP-0024,1/30/11,Late Night,11PM - 5AM,5.27,1
5357,SEA/TCA WA CP-0024,1/30/11,Lunch,11AM -  2PM,795.93,129
5357,SEA/TCA WA CP-0024,1/30/11,Morning,Open - 11AM,791.86,158
5357,SEA/TCA WA CP-0024,1/30/11,Regular Menu,10:30AM (11AM weekend) - Close,2203.58,362
5357,SEA/TCA WA CP-0024,1/30/11,Total Day,All hours,2995.44,520
5357,SEA/TCA WA CP-0024,1/31/11,After 4PM,4PM - Close,1188.61,192
5357,SEA/TCA WA CP-0024,1/31/11,Afternoon,2PM - 4PM,530.9,111
5357,SEA/TCA WA CP-0024,1/31/11,Breakfast,Open - 10:30AM (11AM weekend),1346.93,330
5357,SEA/TCA WA CP-0024,1/31/11,Dinner,4PM - 9PM,1031.69,162
5357,SEA/TCA WA CP-0024,1/31/11,Evening,9PM - Close,156.92,30
5357,SEA/TCA WA CP-0024,1/31/11,Late Night,11PM - 5AM,20.95,3
5357,SEA/TCA WA CP-0024,1/31/11,Lunch,11AM -  2PM,1543,288
5357,SEA/TCA WA CP-0024,1/31/11,Morning,Open - 11AM,1500.37,362
5357,SEA/TCA WA CP-0024,1/31/11,Regular Menu,10:30AM (11AM weekend) - Close,3415.95,623
5357,SEA/TCA WA CP-0024,1/31/11,Total Day,All hours,4762.88,953
13369,SEA/TCA WA CP-0024,1/2/10,After 4PM,4PM - Close,1318.92,178
